query_run_id,pair_id,variant,template_id,dataset_profile_id,intervention_role,mitigation_action,join_shape_id,distribution_key,join_uses_distribution_key,citus_repartition_observed_v2,remote_citus_map_merge_job_count_sum,eligibility_status,colocation_review_candidate,decision_scope,workload_wide_redistribution_safe
20260730T225029Z-pressure-raw-v1-gac__pilot-balanced---2b64c92726d1--__cutoff_ts-2026-06-01-00-00-00-00__user_id_max-100,pair-db3dc5d93a5cf91231c1b304,stressed,gac_fdw_coordinator_raw_distinct_users,pilot-balanced-v1,positive_case,regional_prededuplication,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260730T225043Z-pressure-raw-v1-gac__pilot-balanced---e59649447380--cutoff_ts-2026-06-01-00-00-00-00__tenant_modulus-16,pair-934597585ef43a8bb49d3d85,stressed,gac_fdw_coordinator_local_user_join,pilot-balanced-v1,positive_case,regional_join_pushdown,,tenant_id,True,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260730T225057Z-pressure-raw-v1-gac__pilot-balanced---62ebcbee4046--26-06-01-00-00-00-00__tenant_modulus-4__limit_k-100,pair-abed8d8bc1eeb02e4a4aa523,stressed,gac_fdw_coordinator_raw_user_topk,pilot-balanced-v1,positive_case,regional_partial_aggregation,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260730T225110Z-pressure-raw-v1-gac__pilot-balanced---810d5e507c85--_cutoff_ts-2026-06-01-00-00-00-00__tenant_modulus-8,pair-5bd0ed34617a188d1fb664fa,stressed,gac_fdw_coordinator_local_user_join,pilot-balanced-v1,positive_case,regional_join_pushdown,,tenant_id,True,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260730T225125Z-pressure-raw-v1-gac__pilot-balanced---0e1793127410--0__cutoff_ts-2026-06-01-00-00-00-00__user_id_max-25,pair-a0c13596e59f96c6aa144f63,mitigated,gac_fdw_coordinator_regional_distinct_users,pilot-balanced-v1,positive_case,regional_prededuplication,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260730T225137Z-pressure-raw-v1-gac__pilot-balanced---dfa19ab6ef85--6-06-01-00-00-00-00__tenant_modulus-16__limit_k-100,pair-badf7933ad16fb9e39d057f9,stressed,gac_fdw_coordinator_raw_user_topk,pilot-balanced-v1,positive_case,regional_partial_aggregation,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260730T225150Z-pressure-raw-v1-gac__pilot-balanced---ffc9d7f8e15c--26-06-01-00-00-00-00__tenant_modulus-4__limit_k-100,pair-abed8d8bc1eeb02e4a4aa523,mitigated,gac_fdw_coordinator_partial_user_topk,pilot-balanced-v1,positive_case,regional_partial_aggregation,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260730T225202Z-pressure-raw-v1-gac__pilot-balanced---0156d4e5f815--00__cutoff_ts-2026-06-01-00-00-00-00__user_id_max-5,pair-b32d60864c7576e698ea797b,mitigated,gac_fdw_coordinator_regional_distinct_users,pilot-balanced-v1,positive_case,regional_prededuplication,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260730T225215Z-pressure-raw-v1-gac__pilot-balanced---c4296685592e--_cutoff_ts-2026-06-01-00-00-00-00__tenant_modulus-1,pair-a6ac895eaadb147a5fb3caab,stressed,gac_fdw_coordinator_local_user_join,pilot-balanced-v1,positive_case,regional_join_pushdown,,tenant_id,True,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260730T225232Z-pressure-raw-v1-gac__pilot-balanced---92ee2f8760f7--_cutoff_ts-2026-06-01-00-00-00-00__tenant_modulus-1,pair-a6ac895eaadb147a5fb3caab,mitigated,gac_fdw_coordinator_regional_user_join,pilot-balanced-v1,positive_case,regional_join_pushdown,,tenant_id,True,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260730T225244Z-pressure-raw-v1-gac__pilot-balanced---cdfd8f88853c--0__cutoff_ts-2026-06-01-00-00-00-00__user_id_max-10,pair-d688968b70c5c553dccddd02,mitigated,gac_fdw_coordinator_regional_distinct_users,pilot-balanced-v1,positive_case,regional_prededuplication,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260730T225256Z-pressure-raw-v1-gac__pilot-balanced---b89862566187--cutoff_ts-2026-06-01-00-00-00-00__tenant_modulus-16,pair-934597585ef43a8bb49d3d85,mitigated,gac_fdw_coordinator_regional_user_join,pilot-balanced-v1,positive_case,regional_join_pushdown,,tenant_id,True,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260730T225309Z-pressure-raw-v1-gac__pilot-balanced---e0d81163c4f0--__cutoff_ts-2026-06-01-00-00-00-00__user_id_max-100,pair-db3dc5d93a5cf91231c1b304,mitigated,gac_fdw_coordinator_regional_distinct_users,pilot-balanced-v1,positive_case,regional_prededuplication,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260730T225321Z-pressure-raw-v1-gac__pilot-balanced---4c7cd45096f0--26-06-01-00-00-00-00__tenant_modulus-8__limit_k-100,pair-ca5c9bb9419cd536de0049c1,mitigated,gac_fdw_coordinator_partial_user_topk,pilot-balanced-v1,positive_case,regional_partial_aggregation,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260730T225333Z-pressure-raw-v1-gac__pilot-balanced---86bb444805ce--_cutoff_ts-2026-06-01-00-00-00-00__tenant_modulus-8,pair-5bd0ed34617a188d1fb664fa,mitigated,gac_fdw_coordinator_regional_user_join,pilot-balanced-v1,positive_case,regional_join_pushdown,,tenant_id,True,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260730T225345Z-pressure-raw-v1-gac__pilot-balanced---7866b0b430a4--4000__cutoff_ts-2026-06-01-00-00-00-00__limit_k-500,pair-45c0d0eb1ef8ac1c9d460916,mitigated,gac_fdw_coordinator_regional_event_topk,pilot-balanced-v1,positive_case,regional_topk_candidates,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260730T225358Z-pressure-raw-v1-gac__pilot-balanced---f3de8d54d838--4000__cutoff_ts-2026-06-01-00-00-00-00__limit_k-100,pair-a36c41eb897973bac8865ada,stressed,gac_fdw_coordinator_raw_event_topk,pilot-balanced-v1,positive_case,regional_topk_candidates,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260730T225412Z-pressure-raw-v1-gac__pilot-balanced---0e1793127410--0__cutoff_ts-2026-06-01-00-00-00-00__user_id_max-25,pair-a0c13596e59f96c6aa144f63,mitigated,gac_fdw_coordinator_regional_distinct_users,pilot-balanced-v1,positive_case,regional_prededuplication,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260730T225424Z-pressure-raw-v1-gac__pilot-balanced---266cb11d9ec0--00__cutoff_ts-2026-06-01-00-00-00-00__user_id_max-5,pair-b32d60864c7576e698ea797b,stressed,gac_fdw_coordinator_raw_distinct_users,pilot-balanced-v1,positive_case,regional_prededuplication,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260730T225437Z-pressure-raw-v1-gac__pilot-balanced---c4296685592e--_cutoff_ts-2026-06-01-00-00-00-00__tenant_modulus-1,pair-a6ac895eaadb147a5fb3caab,stressed,gac_fdw_coordinator_local_user_join,pilot-balanced-v1,positive_case,regional_join_pushdown,,tenant_id,True,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260730T225458Z-pressure-raw-v1-gac__pilot-balanced---2b64c92726d1--__cutoff_ts-2026-06-01-00-00-00-00__user_id_max-100,pair-db3dc5d93a5cf91231c1b304,stressed,gac_fdw_coordinator_raw_distinct_users,pilot-balanced-v1,positive_case,regional_prededuplication,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260730T225512Z-pressure-raw-v1-gac__pilot-balanced---f3bdce106ba9--64000__cutoff_ts-2026-06-01-00-00-00-00__limit_k-10,pair-d4efe84d5f7010eb826467db,mitigated,gac_fdw_coordinator_regional_event_topk,pilot-balanced-v1,positive_case,regional_topk_candidates,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260730T225525Z-pressure-raw-v1-gac__pilot-balanced---dfa19ab6ef85--6-06-01-00-00-00-00__tenant_modulus-16__limit_k-100,pair-badf7933ad16fb9e39d057f9,stressed,gac_fdw_coordinator_raw_user_topk,pilot-balanced-v1,positive_case,regional_partial_aggregation,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260730T225537Z-pressure-raw-v1-gac__pilot-balanced---62ebcbee4046--26-06-01-00-00-00-00__tenant_modulus-4__limit_k-100,pair-abed8d8bc1eeb02e4a4aa523,stressed,gac_fdw_coordinator_raw_user_topk,pilot-balanced-v1,positive_case,regional_partial_aggregation,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260730T225550Z-pressure-raw-v1-gac__pilot-balanced---0d98f26c41ac--000__cutoff_ts-2026-06-01-00-00-00-00__limit_k-2000,pair-ca9d40d4b2d5d859815c39df,stressed,gac_fdw_coordinator_raw_event_topk,pilot-balanced-v1,positive_case,regional_topk_candidates,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260730T225605Z-pressure-raw-v1-gac__pilot-balanced---4189899d4e3a--000__cutoff_ts-2026-06-01-00-00-00-00__limit_k-5000,pair-197f3754e8fc7f33437c3e23,stressed,gac_fdw_coordinator_raw_event_topk,pilot-balanced-v1,positive_case,regional_topk_candidates,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260730T225619Z-pressure-raw-v1-gac__pilot-balanced---266cb11d9ec0--00__cutoff_ts-2026-06-01-00-00-00-00__user_id_max-5,pair-b32d60864c7576e698ea797b,stressed,gac_fdw_coordinator_raw_distinct_users,pilot-balanced-v1,positive_case,regional_prededuplication,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260730T225632Z-pressure-raw-v1-gac__pilot-balanced---bccf755ca96b--_cutoff_ts-2026-06-01-00-00-00-00__tenant_modulus-2,pair-25e985b6230c3b396eae2ff7,stressed,gac_fdw_coordinator_local_user_join,pilot-balanced-v1,positive_case,regional_join_pushdown,,tenant_id,True,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260730T225646Z-pressure-raw-v1-gac__pilot-balanced---9e26ad8a394c--26-06-01-00-00-00-00__tenant_modulus-8__limit_k-100,pair-ca5c9bb9419cd536de0049c1,stressed,gac_fdw_coordinator_raw_user_topk,pilot-balanced-v1,positive_case,regional_partial_aggregation,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260730T225659Z-pressure-raw-v1-gac__pilot-balanced---1946c38e2770--26-06-01-00-00-00-00__tenant_modulus-1__limit_k-100,pair-707d0441742b53878e4f52c2,mitigated,gac_fdw_coordinator_partial_user_topk,pilot-balanced-v1,positive_case,regional_partial_aggregation,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260730T225713Z-pressure-raw-v1-gac__pilot-balanced---b89862566187--cutoff_ts-2026-06-01-00-00-00-00__tenant_modulus-16,pair-934597585ef43a8bb49d3d85,mitigated,gac_fdw_coordinator_regional_user_join,pilot-balanced-v1,positive_case,regional_join_pushdown,,tenant_id,True,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260730T225725Z-pressure-raw-v1-gac__pilot-balanced---810d5e507c85--_cutoff_ts-2026-06-01-00-00-00-00__tenant_modulus-8,pair-5bd0ed34617a188d1fb664fa,stressed,gac_fdw_coordinator_local_user_join,pilot-balanced-v1,positive_case,regional_join_pushdown,,tenant_id,True,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260730T225739Z-pressure-raw-v1-gac__pilot-balanced---2feced9ac803--26-06-01-00-00-00-00__tenant_modulus-2__limit_k-100,pair-54d1ade38c47639f952b532f,stressed,gac_fdw_coordinator_raw_user_topk,pilot-balanced-v1,positive_case,regional_partial_aggregation,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260730T225752Z-pressure-raw-v1-gac__pilot-balanced---bccf755ca96b--_cutoff_ts-2026-06-01-00-00-00-00__tenant_modulus-2,pair-25e985b6230c3b396eae2ff7,stressed,gac_fdw_coordinator_local_user_join,pilot-balanced-v1,positive_case,regional_join_pushdown,,tenant_id,True,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260730T225807Z-pressure-raw-v1-gac__pilot-balanced---4c7cd45096f0--26-06-01-00-00-00-00__tenant_modulus-8__limit_k-100,pair-ca5c9bb9419cd536de0049c1,mitigated,gac_fdw_coordinator_partial_user_topk,pilot-balanced-v1,positive_case,regional_partial_aggregation,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260730T225819Z-pressure-raw-v1-gac__pilot-balanced---cdfd8f88853c--0__cutoff_ts-2026-06-01-00-00-00-00__user_id_max-10,pair-d688968b70c5c553dccddd02,mitigated,gac_fdw_coordinator_regional_distinct_users,pilot-balanced-v1,positive_case,regional_prededuplication,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260730T225832Z-pressure-raw-v1-gac__pilot-balanced---96d7704f93b2--000__cutoff_ts-2026-06-01-00-00-00-00__limit_k-5000,pair-197f3754e8fc7f33437c3e23,mitigated,gac_fdw_coordinator_regional_event_topk,pilot-balanced-v1,positive_case,regional_topk_candidates,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260730T225844Z-pressure-raw-v1-gac__pilot-balanced---62ebcbee4046--26-06-01-00-00-00-00__tenant_modulus-4__limit_k-100,pair-abed8d8bc1eeb02e4a4aa523,stressed,gac_fdw_coordinator_raw_user_topk,pilot-balanced-v1,positive_case,regional_partial_aggregation,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260730T225858Z-pressure-raw-v1-gac__pilot-balanced---a5061b4f4673--26-06-01-00-00-00-00__tenant_modulus-1__limit_k-100,pair-707d0441742b53878e4f52c2,stressed,gac_fdw_coordinator_raw_user_topk,pilot-balanced-v1,positive_case,regional_partial_aggregation,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260730T225914Z-pressure-raw-v1-gac__pilot-balanced---f9d211b9dfc8--4000__cutoff_ts-2026-06-01-00-00-00-00__limit_k-500,pair-45c0d0eb1ef8ac1c9d460916,stressed,gac_fdw_coordinator_raw_event_topk,pilot-balanced-v1,positive_case,regional_topk_candidates,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260730T225928Z-pressure-raw-v1-gac__pilot-balanced---2feced9ac803--26-06-01-00-00-00-00__tenant_modulus-2__limit_k-100,pair-54d1ade38c47639f952b532f,stressed,gac_fdw_coordinator_raw_user_topk,pilot-balanced-v1,positive_case,regional_partial_aggregation,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260730T225944Z-pressure-raw-v1-gac__pilot-balanced---3e298aaf0155--0__cutoff_ts-2026-06-01-00-00-00-00__user_id_max-50,pair-a5d92bba62abcfb74645a788,mitigated,gac_fdw_coordinator_regional_distinct_users,pilot-balanced-v1,positive_case,regional_prededuplication,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260730T225956Z-pressure-raw-v1-gac__pilot-balanced---3e298aaf0155--0__cutoff_ts-2026-06-01-00-00-00-00__user_id_max-50,pair-a5d92bba62abcfb74645a788,mitigated,gac_fdw_coordinator_regional_distinct_users,pilot-balanced-v1,positive_case,regional_prededuplication,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260730T230126Z-pressure-raw-v1-gac__pilot-balanced---9371365f3ee4--6-06-01-00-00-00-00__tenant_modulus-8__limit_k-5000,pair-97d3b488e1914d0558044656,mitigated,gac_fdw_coordinator_raw_user_topk,pilot-balanced-v1,positive_case,increase_gac_work_mem,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260730T230138Z-pressure-raw-v1-gac__pilot-balanced---ade08c813e22--6-06-01-00-00-00-00__tenant_modulus-2__limit_k-5000,pair-432693ccd955d2a42e6af5ef,mitigated,gac_fdw_coordinator_raw_user_topk,pilot-balanced-v1,positive_case,increase_gac_work_mem,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260730T230152Z-pressure-raw-v1-gac__pilot-balanced---5156e6b2ad9e--of_unix-1782864000__lookback_days-30__min_value-990,pair-d3974aaae57e81277dd10330,mitigated,gac_fdw_multiregion_event_filter_summary,pilot-balanced-v1,negative_control,increase_gac_work_mem,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260730T230204Z-pressure-raw-v1-gac__pilot-balanced---e637f152091a---06-01-00-00-00-00__tenant_modulus-16__limit_k-5000,pair-f522353aa0ebaac51de59533,mitigated,gac_fdw_coordinator_raw_user_topk,pilot-balanced-v1,positive_case,increase_gac_work_mem,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260730T230217Z-pressure-raw-v1-gac__pilot-balanced---fc10f08d9170--6-06-01-00-00-00-00__tenant_modulus-1__limit_k-5000,pair-15f4fd594cb7851dffe211c9,mitigated,gac_fdw_coordinator_raw_user_topk,pilot-balanced-v1,positive_case,increase_gac_work_mem,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260730T230232Z-pressure-raw-v1-gac__pilot-balanced---88bf85eff850--u_tenant_id-1__us_tenant_id-10001__lookback_days-30,pair-2ce26eab2d775d5183040c62,mitigated,gac_fdw_multiregion_tenant_point_raw_finalize,pilot-balanced-v1,negative_control,increase_gac_work_mem,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260730T230244Z-pressure-raw-v1-gac__pilot-balanced---54e7e43a2f1e--eu_tenant_id-1__us_tenant_id-10001__lookback_days-1,pair-279b2355d7d8bfe4a2498bbd,mitigated,gac_fdw_multiregion_tenant_point_raw_finalize,pilot-balanced-v1,negative_control,increase_gac_work_mem,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260730T230256Z-pressure-raw-v1-gac__pilot-balanced---e637f152091a---06-01-00-00-00-00__tenant_modulus-16__limit_k-5000,pair-f522353aa0ebaac51de59533,mitigated,gac_fdw_coordinator_raw_user_topk,pilot-balanced-v1,positive_case,increase_gac_work_mem,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260730T230308Z-pressure-raw-v1-gac__pilot-balanced---3e0890bee759--of_unix-1782864000__lookback_days-30__min_value-500,pair-5f5d796d3ec33e3c2fdeb4c2,mitigated,gac_fdw_multiregion_event_filter_summary,pilot-balanced-v1,negative_control,increase_gac_work_mem,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260730T230323Z-pressure-raw-v1-gac__pilot-balanced---ade08c813e22--6-06-01-00-00-00-00__tenant_modulus-2__limit_k-5000,pair-432693ccd955d2a42e6af5ef,mitigated,gac_fdw_coordinator_raw_user_topk,pilot-balanced-v1,positive_case,increase_gac_work_mem,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
